price,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,sold_year,sold_month
1085000,Bensville,1,2,1,797,House,2545,36764,4.925,-33.49914,151.39045,27,0.1,210.1,43.91,2021.0,8.0
2440000,Dolans Bay,4,4,2,885,House,598,46800,0.259,-34.06337,151.12578,26,0.25,165.9,23.32,2020.0,5.0
2900000,Castlecrag,1,2,1,556,House,2939,65624,1.506,-33.80028,151.22003,79,0.1,183.1,7.26,2021.0,2.0
1215000,Kellyville,2,5,2,553,House,27971,46228,18.645,-33.69583,150.95622,78,0.25,167.6,30.08,2020.0,8.0
1780000,Guildford,4,7,2,631,House,22331,23140,5.904,-33.85861,150.98884,38,0.1,197.9,20.47,2021.0,11.0
1100000,Narwee,2,3,2,271,Townhouse,5618,27404,1.267,-33.9472,151.06843,42,0.1,220.1,15.94,2021.0,12.0
3300000,Rodd Point,4,6,2,367,House,1376,44876,0.374,-33.86584,151.14375,10,0.1,210.1,6.12,2021.0,6.0
2400000,Wahroonga,0,0,0,1001,Vacant land,17371,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9,2018.0,11.0
1375000,Bangor,1,3,2,495,House,5568,44096,3.922,-34.01671,151.03226,100,0.1,220.1,23.5,2021.0,11.0
1290000,Carnes Hill,3,4,2,533,House,2043,44096,1.32,-33.93761,150.84885,42,0.1,197.9,34.35,2021.0,10.0
1130000,Elderslie,2,4,2,495,House,6005,43160,5.041,-34.0577,150.71508,86,0.1,220.1,50.48,2021.0,12.0
540000,Schofields,0,0,0,410,Vacant land,4983,42744,13.875,-33.70583,150.8735,29,1.5,160.5,35.82,2018.0,11.0
2050000,Carlingford,2,4,3,986,House,24394,33696,8.528,-33.77523,151.0454,102,0.25,165.9,18.2,2020.0,4.0
780000,Emu Plains,2,4,2,666,House,8421,37388,8.25,-33.74635,150.66375,22,1.5,154.2,52.26,2019.0,2.0
910500,Schofields,3,5,2,386,House,4983,42744,13.875,-33.70583,150.8735,29,1.5,160.5,35.82,2018.0,11.0
1515000,West Pymble,2,4,2,1170,House,5298,48672,3.684,-33.76365,151.12999,80,0.25,172.6,13.47,2020.0,9.0
4810000,Surry Hills,2,4,2,162,Terrace,16412,60320,1.316,-33.88447,151.21001,36,0.1,210.1,2.14,2021.0,8.0
465000,Macquarie Fields,1,3,1,221,Villa,13714,26936,7.013,-33.99111,150.8917,35,0.75,169.6,32.57,2020.0,1.0
1150000,Hinchinbrook,2,5,2,897,House,11222,30732,3.228,-33.91752,150.86179,36,0.1,210.1,32.72,2021.0,6.0
4775000,North Manly,2,5,1,530,House,3090,45552,1.069,-33.77616,151.275,33,0.1,220.1,11.56,2021.0,9.0
1180000,Eastlakes,2,3,3,335,House,6912,25740,2.003,-33.93108,151.21145,18,2.0,150.9,7.32,2016.0,2.0
1865000,Oatley,2,5,2,657,House,10486,45084,4.374,-33.98228,151.07156,23,0.1,210.1,18.23,2021.0,8.0
685000,Long Jetty,1,3,2,676,House,6390,28288,2.539,-33.35917,151.48543,10,0.25,167.6,61.67,2020.0,10.0
1850000,Gledswood Hills,2,4,2,533,House,22,14248,4.072,-34.0137,150.78383,118,0.1,220.1,42.7,2021.0,10.0
755000,Rosebery,2,2,1,117,Apartment / Unit / Flat,10117,42172,1.928,-33.91857,151.20485,18,0.25,167.6,5.94,2020.0,7.0
1400000,Chittaway Point,2,4,2,986,House,941,34320,1.624,-33.32251,151.44816,5,0.75,166.4,64.12,2019.0,11.0
2505000,Terrigal,3,4,2,765,House,11349,38168,8.691,-33.44581,151.42873,68,0.1,197.9,50.75,2021.0,4.0
1730000,Frenchs Forest,3,4,2,778,House,13473,44876,8.643,-33.75137,151.22303,148,1.5,174.0,12.68,2017.0,10.0
1111000,Waitara,2,3,2,627,Apartment / Unit / Flat,5941,43524,0.762,-33.70949,151.1061,182,0.75,166.4,19.76,2019.0,11.0
1720000,Concord,1,4,2,512,House,14533,39052,5.058,-33.85608,151.10677,6,2.0,150.9,9.6,2016.0,2.0
1720000,Ellis Lane,2,3,2,5080,House,857,43784,3.576,-34.03421,150.679,73,0.1,220.1,52.54,2021.0,11.0
1220000,Moorebank,1,4,2,670,House,9747,38792,12.516,-33.94248,150.94138,15,0.1,220.1,26.27,2021.0,11.0
2195000,Kingsgrove,3,6,5,670,House,12446,30576,4.491,-33.93971,151.09956,19,0.1,197.9,13.14,2021.0,10.0
2102506,Glenbrook,3,5,3,2163,House,5051,43992,6.995,-33.76592,150.62573,199,0.11,172.6,55.19,2020.0,10.0
1145000,Ettalong Beach,2,4,1,455,House,4793,25792,1.777,-33.51595,151.33432,6,0.1,220.1,40.41,2021.0,10.0
675000,North Avoca,2,3,2,714,House,2200,45084,1.497,-33.45608,151.43598,18,2.0,150.9,49.98,2016.0,11.0
1050000,Chipping Norton,3,5,4,847,House,9001,35880,7.133,-33.91492,150.95681,9,1.75,159.3,24.05,2016.0,7.0
1140000,Wiley Park,2,3,4,564,House,10126,23036,1.362,-33.9234,151.06765,39,0.1,220.1,14.66,2021.0,9.0
1160000,South Penrith,2,5,8,794,House,11790,37024,5.06,-33.7734,150.69863,50,0.1,220.1,48.41,2021.0,11.0
2000000,Hunters Hill,2,4,2,616,House,9528,48828,3.632,-33.83054,151.14729,2,0.25,172.6,6.95,2020.0,9.0
425000,Hamlyn Terrace,1,3,1,382,House,6069,29952,5.215,-33.25323,151.47277,17,1.5,167.6,72.13,2016.0,10.0
1155000,West Hoxton,2,4,2,561,House,10012,36764,6.708,-33.93142,150.83406,66,0.1,220.1,35.53,2021.0,10.0
1384000,Jannali,2,3,2,267,Townhouse,6184,40560,2.496,-34.01586,151.06319,76,0.1,220.1,21.53,2021.0,10.0
617000,Point Clare,1,3,1,626,House,3731,31772,3.336,-33.44017,151.31715,62,1.5,171.9,48.17,2017.0,11.0
1140000,Rouse Hill,3,5,2,700,House,7965,45812,10.638,-33.67757,150.91278,45,1.77,155.2,34.5,2016.0,5.0
1120000,Oran Park,2,4,2,450,House,4765,50336,13.744,-33.99074,150.74247,81,0.1,220.1,45.41,2021.0,12.0
1100000,Blue Haven,2,3,2,550,House,6378,29796,2.525,-33.21142,151.50349,13,0.1,220.1,77.47,2021.0,10.0
1180000,Auburn,3,4,2,394,House,37366,22568,8.564,-33.85787,151.02827,33,0.1,220.1,16.83,2021.0,11.0
840000,St Peters,2,2,1,103,Apartment / Unit / Flat,3145,58968,1.73,-33.91594,151.17672,0,1.5,167.6,6.42,2016.0,11.0
945000,Pemulwuy,2,4,1,270,House,5009,52832,3.777,-33.82108,150.92398,57,1.5,154.2,26.91,2018.0,12.0
1705000,Beverly Hills,3,5,2,403,Duplex,10156,30628,2.983,-33.94831,151.07815,49,1.5,172.7,15.28,2017.0,2.0
1700000,Beaumont Hills,3,5,2,451,House,9042,46488,3.19,-33.69788,150.94161,67,0.1,220.1,31.01,2021.0,11.0
605000,Oran Park,0,0,0,582,Vacant land,4765,50336,13.744,-33.99074,150.74247,81,1.5,169.8,45.41,2018.0,5.0
1170000,Kurnell,1,3,1,1478,House,2267,39364,19.199,-34.02098,151.18685,1,0.25,167.6,17.42,2020.0,10.0
1600000,Wahroonga,2,3,2,924,House,17371,47424,9.766,-33.72353,151.11725,194,1.5,169.8,17.9,2018.0,5.0
1236000,Pennant Hills,2,3,1,615,House,7287,43472,6.123,-33.73636,151.07741,168,1.5,153.5,18.83,2019.0,5.0
5900000,Henley,3,4,2,1030,House,469,57928,0.273,-33.84211,151.13803,8,1.75,159.3,7.12,2016.0,6.0
745000,Ermington,1,4,0,720,House,10737,33644,4.135,-33.8105,151.06162,40,2.0,155.2,15.0,2016.0,3.0
1225000,Faulconbridge,3,5,2,1294,House,4025,41184,14.932,-33.68513,150.55384,405,0.25,172.6,63.97,2020.0,9.0
1620000,Gymea,1,3,1,561,House,7589,42900,2.185,-34.03656,151.0841,74,0.1,220.1,22.29,2021.0,11.0
550000,Mount Druitt,2,3,1,200,Villa,16726,26000,6.256,-33.76791,150.8136,48,1.5,174.0,38.24,2017.0,10.0
1700000,South Windsor,3,6,6,2333,House,5892,33696,8.905,-33.63042,150.79928,18,0.1,220.1,46.1,2021.0,9.0
720000,Hamlyn Terrace,2,5,2,841,House,6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13,2020.0,8.0
2050000,Enmore,2,3,0,127,Terrace,3880,53872,0.442,-33.90021,151.16983,30,0.25,167.6,5.37,2020.0,6.0
540000,Penrith,2,2,1,85,Apartment / Unit / Flat,13295,32240,12.202,-33.74515,150.68955,26,1.5,174.0,49.99,2017.0,9.0
777500,Neutral Bay,1,1,1,71,Apartment / Unit / Flat,10488,70512,1.28,-33.83489,151.21821,72,0.75,169.6,3.44,2020.0,2.0
1510000,Davistown,2,4,2,603,House,2488,31668,1.61,-33.4847,151.36192,2,0.1,220.1,44.49,2021.0,11.0
1650000,Lane Cove,2,2,2,163,Apartment / Unit / Flat,10817,58084,2.58,-33.81806,151.16504,57,0.1,220.1,6.67,2021.0,10.0
1105000,Moorebank,2,4,1,390,House,9747,38792,12.516,-33.94248,150.94138,15,0.43,165.9,26.27,2020.0,12.0
2750000,Manly,2,2,2,166,Apartment / Unit / Flat,15866,66560,5.567,-33.80338,151.29117,42,1.5,169.8,10.17,2018.0,10.0
1655000,Balmain,1,2,0,101,House,10453,69784,1.538,-33.85833,151.18067,36,1.5,167.6,2.81,2016.0,11.0
2150000,Avalon Beach,2,3,2,169,Apartment / Unit / Flat,9905,43628,5.131,-33.62899,151.32686,46,0.1,220.1,28.35,2021.0,12.0
980000,Budgewoi,2,5,2,594,House,3360,29120,2.814,-33.23957,151.56058,3,1.5,153.5,76.65,2019.0,3.0
1930000,Putney,1,3,1,345,House,4107,44876,1.508,-33.8268,151.10602,35,0.1,220.1,10.51,2021.0,9.0
855000,Canley Heights,1,3,1,443,House,10974,22152,2.605,-33.88198,150.9227,28,1.5,174.2,26.64,2017.0,8.0
2210000,Marrickville,3,4,2,468,House,26592,41236,5.771,-33.91228,151.15592,14,0.1,197.9,7.23,2021.0,3.0
2800000,Belmore,3,3,7,1012,House,12718,26208,2.731,-33.91942,151.08774,32,0.1,220.1,12.8,2021.0,11.0
1210000,Bonnyrigg Heights,2,4,2,608,House,7303,26416,2.154,-33.89103,150.87006,55,0.1,210.1,31.57,2021.0,6.0
1273000,Cherrybrook,2,4,2,679,House,18765,39936,8.26,-33.72178,151.04593,156,1.5,166.6,21.99,2018.0,8.0
925000,Rouse Hill,2,4,2,600,House,7965,45812,10.638,-33.67757,150.91278,45,1.5,153.5,34.5,2019.0,11.0
580000,Woodcroft,2,3,1,200,Semi-Detached,6440,40768,1.693,-33.75523,150.88065,38,2.0,155.2,32.83,2016.0,3.0
2105000,Beacon Hill,2,4,1,461,House,7457,41288,2.605,-33.75228,151.25889,119,0.1,220.1,13.32,2021.0,9.0
1760000,Concord,2,3,3,475,House,14533,39052,5.058,-33.85608,151.10677,6,0.25,167.6,9.6,2020.0,11.0
2671000,Killara,2,3,1,780,House,10574,49452,4.632,-33.76899,151.15799,116,0.1,220.1,11.7,2021.0,9.0
1825000,Beecroft,3,4,2,1012,House,9396,47112,5.117,-33.75342,151.06372,130,1.5,153.5,18.35,2019.0,5.0
1120000,Acacia Gardens,2,4,2,357,House,3798,47060,1.001,-33.73411,150.91377,88,0.1,220.1,31.04,2021.0,12.0
3325000,Kingsford,3,5,4,830,House,15482,24908,1.987,-33.9259,151.22847,27,0.1,220.1,6.95,2021.0,9.0
1760000,Kirkham,3,5,9,4717,House,699,48256,4.22,-34.03394,150.70955,82,1.5,160.5,49.9,2018.0,11.0
2825000,Naremburn,2,4,1,259,Semi-Detached,5884,67184,1.25,-33.81731,151.20149,77,0.1,197.9,5.36,2021.0,3.0
2100000,Greenhills Beach,4,5,2,600,House,792,59592,0.539,-34.03624,151.1585,6,0.75,169.6,19.56,2019.0,12.0
699500,Schofields,1,3,2,603,House,4983,42744,13.875,-33.70583,150.8735,29,0.25,172.6,35.82,2020.0,10.0
1300000,Rouse Hill,0,4,1,417,House,7965,45812,10.638,-33.67757,150.91278,45,0.1,220.1,34.5,2021.0,12.0
631000,Rushcutters Bay,1,1,0,44,Apartment / Unit / Flat,2547,63284,0.157,-33.87457,151.22752,18,1.5,176.6,1.94,2017.0,4.0
661000,Lane Cove,1,2,1,2042,Apartment / Unit / Flat,10817,58084,2.58,-33.81806,151.16504,57,1.5,167.6,6.67,2016.0,10.0
1500000,Botany,0,3,2,278,House,10817,46800,3.211,-33.94907,151.19881,6,0.1,220.1,9.37,2021.0,12.0
852000,Gregory Hills,3,5,2,450,House,4985,51116,6.388,-34.02724,150.77608,117,0.25,167.6,43.95,2020.0,8.0
2700000,Homebush,3,6,4,989,House,7007,37908,2.503,-33.86058,151.07927,17,0.1,220.1,12.1,2021.0,11.0
1280000,Mount Annan,2,5,2,699,House,11703,43680,10.226,-34.06403,150.76318,115,0.1,220.1,46.81,2021.0,10.0
1430000,Glebe,2,2,0,120,House,11532,43368,1.693,-33.87781,151.18626,29,1.5,174.0,2.6,2017.0,9.0
3090000,Malabar,2,4,4,538,House,5420,36088,3.574,-33.96419,151.25386,8,0.1,210.1,11.71,2021.0,8.0
562000,Carlingford,1,2,1,99,Apartment / Unit / Flat,24394,33696,8.528,-33.77523,151.0454,102,0.25,165.9,18.2,2020.0,4.0
890000,Revesby,1,3,1,486,House,14176,31616,5.608,-33.94767,151.01233,14,1.5,153.5,20.44,2019.0,12.0
1455000,The Entrance North,2,4,4,556,House,1474,31148,1.018,-33.33333,151.50775,0,0.1,220.1,65.14,2021.0,10.0
1350000,Copacabana,2,3,2,575,House,2735,39312,1.996,-33.48638,151.43476,19,0.1,220.1,46.9,2021.0,10.0
470000,Bankstown,1,2,1,168,Apartment / Unit / Flat,32113,23556,6.393,-33.91991,151.03125,21,0.1,197.9,17.61,2021.0,5.0
386000,Toongabbie,1,2,1,95,Apartment / Unit / Flat,14337,34996,4.733,-33.79196,150.9468,39,1.02,159.0,25.67,2019.0,7.0
610000,Ingleburn,1,3,2,563,House,15039,33124,12.454,-34.0051,150.8581,41,1.28,159.0,36.04,2019.0,6.0
570000,Woy Woy,1,3,2,544,House,10643,25844,16.01,-33.50285,151.29727,123,1.5,169.8,40.99,2018.0,5.0
1250000,Smithfield,2,5,4,759,House,11972,23764,8.915,-33.84836,150.93847,25,0.1,220.1,25.19,2021.0,10.0
1205000,Greenacre,2,3,4,520,House,24373,22672,7.405,-33.8989,151.05729,37,0.1,220.1,14.61,2021.0,11.0
2860000,Glenbrook,6,6,2,1850,House,5051,43992,6.995,-33.76592,150.62573,199,0.75,169.6,55.19,2020.0,2.0
1260000,Cranebrook,3,4,3,825,House,15759,40716,14.949,-33.70698,150.70828,48,0.1,197.9,49.66,2021.0,5.0
2125000,Rozelle,2,4,2,118,Townhouse,8725,75764,1.834,-33.86465,151.17428,17,0.25,172.6,3.3,2020.0,9.0
955000,Lidcombe,1,3,2,417,House,19627,27248,6.805,-33.86491,151.04789,28,1.5,167.6,14.99,2016.0,10.0
710000,Bass Hill,1,3,2,638,House,9069,24388,2.929,-33.90028,150.99309,40,2.0,150.9,20.43,2016.0,2.0
645000,Spring Farm,2,3,2,500,House,4307,53196,6.357,-34.06839,150.72519,94,1.5,153.5,50.15,2019.0,4.0
973000,Kellyville,2,4,2,300,House,27971,46228,18.645,-33.69583,150.95622,78,0.76,166.4,30.08,2019.0,10.0
1510000,Campbelltown,5,5,2,709,House,12566,30628,11.391,-34.06338,150.80766,65,0.25,167.6,43.19,2020.0,7.0
1438000,Bella Vista,3,6,2,700,House,7837,43784,3.8,-33.74234,150.95464,101,1.02,159.0,27.28,2019.0,7.0
2000000,Woolooware,3,5,2,474,House,3962,44408,1.86,-34.0446,151.1403,16,0.1,210.1,20.92,2021.0,6.0
2300000,Cheltenham,2,5,2,1104,House,2243,48152,1.654,-33.75721,151.0782,110,0.25,167.6,17.09,2020.0,7.0
1150000,Lewisham,1,2,0,183,House,3164,48204,0.642,-33.8953,151.14668,25,1.5,167.6,6.74,2016.0,9.0
10000000,Longueville,3,3,3,1537,House,2060,72904,0.993,-33.82863,151.16811,44,0.1,220.1,5.6,2021.0,11.0
840000,Narellan Vale,2,5,5,702,House,7193,40352,2.481,-34.05177,150.74372,98,1.28,159.0,47.8,2019.0,6.0
1880000,Carlingford,1,3,1,777,House,24394,33696,8.528,-33.77523,151.0454,102,0.1,220.1,18.2,2021.0,12.0
952500,Harrington Park,2,4,2,729,House,10663,44668,8.004,-34.02561,150.73523,74,0.43,165.9,47.35,2020.0,3.0
650000,Strathfield,2,2,1,119,Apartment / Unit / Flat,25813,34424,6.572,-33.87913,151.08118,43,0.25,167.6,12.01,2020.0,8.0
905000,Panania,2,3,2,423,House,12419,34216,4.751,-33.95493,150.99524,18,1.5,176.6,22.21,2017.0,5.0
3650000,Whale Beach,3,4,2,1549,House,253,63128,0.497,-33.6134,151.33282,1,1.0,166.4,30.16,2019.0,9.0
824000,Kings Park,1,4,2,828,House,3453,43420,2.605,-33.7437,150.9059,57,1.5,167.6,31.21,2016.0,11.0
1425000,Carlton,3,4,1,499,House,10722,32656,2.065,-33.97075,151.1214,36,0.1,210.1,14.29,2021.0,6.0
775500,Buff Point,2,4,2,904,House,3511,27456,2.094,-33.22787,151.53669,15,1.5,166.6,76.92,2018.0,7.0
1782500,North Strathfield,1,4,2,664,House,4767,42952,1.036,-33.85783,151.08877,23,0.75,166.4,11.24,2019.0,11.0
2038000,Roseville,2,3,1,679,House,10082,51896,3.923,-33.78256,151.18105,89,1.5,166.6,9.54,2018.0,6.0
3100000,Waterloo,3,4,1,455,House,14616,40872,1.134,-33.90035,151.20733,30,1.5,167.6,3.91,2016.0,10.0
555000,Campbelltown,1,3,1,563,House,12566,30628,11.391,-34.06338,150.80766,65,0.25,167.6,43.19,2020.0,6.0
1200000,Casula,2,4,2,557,House,15662,30368,7.072,-33.95198,150.89671,44,0.1,220.1,30.52,2021.0,11.0
2160000,West Pennant Hills,2,4,2,978,House,16374,45500,9.292,-33.74763,151.03335,109,0.1,220.1,20.91,2021.0,12.0
670000,Granville,1,2,1,502,House,15332,26208,3.333,-33.83592,151.00745,20,1.5,154.2,19.01,2019.0,1.0
600000,Eagle Vale,1,3,1,566,House,5788,33644,2.519,-34.03797,150.81128,89,1.5,171.9,41.54,2018.0,1.0
1830000,Gymea Bay,2,4,2,3237,House,6892,44460,2.405,-34.04951,151.08733,67,0.1,220.1,23.38,2021.0,9.0
615000,Bass Hill,1,4,2,607,House,9069,24388,2.929,-33.90028,150.99309,40,1.5,153.5,20.43,2019.0,3.0
1450000,Peakhurst Heights,3,6,2,556,House,2336,36816,0.873,-33.97527,151.05493,46,0.1,183.1,18.83,2021.0,2.0
1500000,Russell Lea,1,2,2,334,House,5001,47684,1.02,-33.85841,151.14202,20,2.0,155.2,6.33,2016.0,3.0
1213000,Terrigal,2,3,2,569,House,11349,38168,8.691,-33.44581,151.42873,68,0.1,197.9,50.75,2021.0,4.0
1185000,Mount Druitt,2,5,2,999,House,16726,26000,6.256,-33.76791,150.8136,48,0.1,220.1,38.24,2021.0,9.0
1820000,Potts Hill,3,4,2,453,House,893,40820,1.128,-33.89271,151.03275,59,0.1,210.1,16.67,2021.0,6.0
880000,Oran Park,2,4,2,613,House,4765,50336,13.744,-33.99074,150.74247,81,0.75,166.4,45.41,2019.0,11.0
1575000,Pemulwuy,2,4,2,375,House,5009,52832,3.777,-33.82108,150.92398,57,0.1,220.1,26.91,2021.0,11.0
1100000,Gymea Bay,1,3,1,628,House,6892,44460,2.405,-34.04951,151.08733,67,1.5,171.9,23.38,2018.0,2.0
690000,Chiswick,1,1,1,85,Apartment / Unit / Flat,2926,65676,0.514,-33.84987,151.13772,15,1.52,159.3,6.89,2016.0,8.0
4500000,Clareville,3,4,3,696,House,742,57148,0.504,-33.63655,151.31075,50,1.5,167.6,27.02,2016.0,11.0
635000,Fairfield Heights,1,3,1,314,House,7517,20696,1.474,-33.86713,150.94148,34,1.75,159.3,24.84,2016.0,6.0
500000,Gorokan,2,3,2,613,House,8367,26468,3.087,-33.25377,151.50567,14,1.5,176.6,73.16,2017.0,4.0
1275000,Vineyard,1,4,2,1743,House,1166,31512,11.013,-33.64161,150.85208,21,0.1,220.1,41.4,2021.0,11.0
1457000,Kellyville,2,4,2,333,House,27971,46228,18.645,-33.69583,150.95622,78,0.1,197.9,30.08,2021.0,4.0
2225000,North Epping,2,5,2,1100,House,4526,45344,2.333,-33.75872,151.09416,98,0.1,220.1,15.94,2021.0,12.0
685000,Casula,1,3,2,708,House,15662,30368,7.072,-33.95198,150.89671,44,1.5,166.6,30.52,2018.0,7.0
500000,Cranebrook,1,3,1,530,House,15759,40716,14.949,-33.70698,150.70828,48,1.5,153.5,49.66,2019.0,10.0
1150000,Woodcroft,2,5,2,472,House,6440,40768,1.693,-33.75523,150.88065,38,0.1,220.1,32.83,2021.0,12.0
2320000,Grays Point,3,5,3,1100,House,3125,47268,1.319,-34.05591,151.08069,11,0.1,220.1,24.3,2021.0,9.0
1060000,Point Clare,1,3,1,664,House,3731,31772,3.336,-33.44017,151.31715,62,0.1,220.1,48.17,2021.0,11.0
865000,Canley Heights,1,3,1,443,House,10974,22152,2.605,-33.88198,150.9227,28,1.5,174.2,26.64,2017.0,6.0
892000,Glenmore Park,2,4,2,548,House,23004,45916,9.74,-33.79317,150.68049,54,0.75,166.4,49.65,2019.0,11.0
2400000,Connells Point,2,4,2,486,House,2829,44200,1.035,-33.98536,151.09431,16,0.1,197.9,17.09,2021.0,3.0
1265000,Berowra,2,4,2,643,House,4721,44200,8.297,-33.62806,151.15004,194,0.1,210.1,26.88,2021.0,7.0
1900000,Tumbi Umbi,2,4,0,5505,Acreage / Semi-Rural,5108,32344,13.109,-33.37857,151.42921,161,0.1,220.1,57.68,2021.0,12.0
480000,Bankstown,1,2,2,122,Apartment / Unit / Flat,32113,23556,6.393,-33.91991,151.03125,21,0.25,167.6,17.61,2020.0,8.0
1200000,Wyong,1,5,1,1214,House,4326,25480,11.434,-33.27889,151.43056,3,0.1,220.1,68.18,2021.0,12.0
2330000,Hurstville Grove,3,5,4,505,House,2663,37180,0.948,-33.97709,151.09318,40,0.1,220.1,16.45,2021.0,12.0
4000000,Killcare,3,5,2,885,House,473,38584,1.657,-33.52117,151.36366,6,0.25,167.6,40.73,2020.0,8.0
595000,Tumbi Umbi,2,4,1,920,House,5108,32344,13.109,-33.37857,151.42921,161,1.5,166.6,57.68,2018.0,6.0
1250000,Glen Alpine,3,5,2,900,House,4559,41912,5.362,-34.08767,150.7719,121,0.1,220.1,47.41,2021.0,11.0
1430000,Mount Annan,2,5,2,552,House,11703,43680,10.226,-34.06403,150.76318,115,0.1,220.1,46.81,2021.0,10.0
1550000,North Ryde,2,3,2,689,House,10860,36712,5.36,-33.79673,151.1332,59,0.1,210.1,10.39,2021.0,7.0
427500,Budgewoi,2,4,2,556,House,3360,29120,2.814,-33.23957,151.56058,3,1.5,154.2,76.65,2019.0,1.0
1080000,Bass Hill,1,3,3,411,House,9069,24388,2.929,-33.90028,150.99309,40,0.1,220.1,20.43,2021.0,11.0
2400000,Kellyville,2,4,2,601,House,27971,46228,18.645,-33.69583,150.95622,78,0.1,220.1,30.08,2021.0,11.0
1025000,Kingsgrove,3,5,2,390,Duplex,12446,30576,4.491,-33.93971,151.09956,19,1.0,166.4,13.14,2019.0,9.0
750000,Kings Langley,1,3,2,351,House,9353,42900,3.667,-33.75075,150.93583,81,1.5,174.2,28.37,2017.0,7.0
850000,The Entrance North,3,6,2,556,House,1474,31148,1.018,-33.33333,151.50775,0,2.0,155.2,65.14,2016.0,11.0
1850000,Bella Vista,2,5,2,757,House,7837,43784,3.8,-33.74234,150.95464,101,0.1,210.1,27.28,2021.0,12.0
1650000,South Hurstville,2,4,3,550,House,5147,30784,1.042,-33.97767,151.10598,37,1.5,174.0,15.75,2017.0,11.0
312500,Noraville,0,0,0,746,Vacant land,2918,30888,1.757,-33.27116,151.55658,20,1.5,174.0,73.32,2017.0,9.0
2900000,Wahroonga,3,4,2,955,House,17371,47424,9.766,-33.72353,151.11725,194,0.1,220.1,17.9,2021.0,11.0
672000,Empire Bay,1,3,1,632,House,2400,32604,3.974,-33.5035,151.36918,5,0.43,165.9,42.74,2020.0,11.0
1300000,Denistone,2,2,1,178,Townhouse,3751,40040,1.508,-33.79872,151.08981,58,0.1,210.1,13.34,2021.0,10.0
1070000,Wagstaffe,2,4,6,641,House,222,41964,0.398,-33.52349,151.34031,47,1.77,155.2,39.78,2016.0,5.0
1460000,Castle Hill,2,3,2,232,Townhouse,39594,40924,18.81,-33.72933,150.99777,112,0.1,220.1,24.76,2021.0,11.0
960000,Newport,2,2,1,125,Apartment / Unit / Flat,9301,46852,3.812,-33.65717,151.31571,12,1.5,176.6,25.06,2017.0,5.0
375500,Charmhaven,1,3,1,556,House,2551,28288,7.069,-33.2261,151.49301,17,1.5,176.6,75.6,2017.0,3.0
1830000,Chifley,2,5,2,645,House,3233,36452,1.057,-33.97034,151.23962,28,0.25,172.6,11.99,2020.0,9.0
880000,Padstow,2,3,4,546,House,13306,32292,5.402,-33.95023,151.03068,17,1.5,153.5,19.07,2019.0,5.0
1451000,Beacon Hill,2,3,2,350,House,7457,41288,2.605,-33.75228,151.25889,119,0.1,197.9,13.32,2021.0,10.0
1245000,Claremont Meadows,3,5,2,552,House,4776,41704,3.04,-33.7743,150.75296,43,0.1,197.9,43.49,2021.0,4.0
2625000,Collaroy,3,4,1,664,House,7870,49660,2.679,-33.73559,151.30351,14,0.1,210.1,16.78,2021.0,6.0
885000,Menai,1,3,1,650,House,10304,43836,12.944,-34.0025,151.00275,66,0.75,169.6,24.47,2020.0,2.0
1300000,Oxley Park,1,1,1,1107,Vacant land,3112,33020,1.271,-33.77068,150.79565,41,0.1,197.9,39.76,2021.0,5.0
1060000,Rooty Hill,3,7,4,730,House,14704,33176,6.808,-33.77213,150.845,43,0.1,210.1,35.32,2021.0,7.0
690000,Narara,2,4,2,601,House,7934,34632,8.242,-33.39553,151.33681,10,0.25,167.6,53.4,2020.0,6.0
3850000,Bayview,3,5,2,677,House,3620,40300,3.74,-33.66062,151.28882,113,0.1,210.1,23.83,2021.0,6.0
1710000,North Narrabeen,2,2,1,923,House,5852,43836,2.536,-33.70323,151.29673,6,1.5,176.6,19.68,2017.0,5.0
1200000,Chittaway Bay,3,5,2,619,House,2028,31668,1.116,-33.32678,151.44557,3,0.1,183.1,63.59,2020.0,11.0
300500,Bradbury,1,2,1,76,Apartment / Unit / Flat,8800,31980,3.734,-34.08405,150.81805,126,1.5,169.8,43.6,2018.0,3.0
715000,Kogarah,1,2,1,113,Apartment / Unit / Flat,15124,34996,2.608,-33.96814,151.13537,27,1.5,172.7,13.34,2016.0,12.0
1400000,Pyrmont,2,2,1,127,Apartment / Unit / Flat,12813,57772,0.933,-33.86923,151.19249,27,1.5,172.7,1.67,2016.0,12.0
1911000,Balgowlah,1,2,1,227,Apartment / Unit / Flat,7961,56576,1.959,-33.79453,151.26125,58,0.1,210.1,9.16,2021.0,6.0
3625000,Homebush,4,7,3,929,House,7007,37908,2.503,-33.86058,151.07927,17,1.5,174.0,12.1,2017.0,9.0
585000,Riverwood,2,2,1,81,Apartment / Unit / Flat,12103,23764,3.838,-33.9451,151.05302,15,1.5,176.6,17.01,2017.0,5.0
760000,Bateau Bay,2,3,1,525,House,12146,30316,6.938,-33.38486,151.47128,31,0.25,172.6,58.53,2020.0,10.0
820000,Faulconbridge,2,4,2,1007,House,4025,41184,14.932,-33.68513,150.55384,405,1.5,171.9,63.97,2018.0,1.0
